robot,backend,sample_id,callback_index,solver_iter,elapsed_ms,iter_interval_ms,cost,stop,dam_calc_interval_ms,dam_calcdiff_interval_ms,dam_total_interval_ms,cost_state_calc_interval_ms,cost_state_calcdiff_interval_ms,cost_state_total_interval_ms,cost_control_calc_interval_ms,cost_control_calcdiff_interval_ms,cost_control_total_interval_ms,cost_acc_calc_interval_ms,cost_acc_calcdiff_interval_ms,cost_acc_total_interval_ms,cost_collision_calc_interval_ms,cost_collision_calcdiff_interval_ms,cost_collision_total_interval_ms,cost_other_calc_interval_ms,cost_other_calcdiff_interval_ms,cost_other_total_interval_ms,cost_total_interval_ms,non_cost_model_interval_ms,solver_overhead_interval_ms,stack_total_interval_ms,dam_calc_calls,dam_calcdiff_calls
"ur10","TetraPGA",20,2,1,0.891496,0.375738,15.282723741,110.159926078,0.066804,0.194378,0.261182,0.001894,0.003673,0.005567,0.001445,0.00161,0.003055,0.001968,0.027028,0.028996,0,0,0,0,0,0,0.037618,0.223564,0.114556,0.375738,51,51
"ur10","TetraPGA",20,3,2,1.271038,0.379542,1.314402094,13.973790738,0.066558,0.197117,0.263675,0.001802,0.003683,0.005485,0.00138,0.001508,0.002888,0.001873,0.029471,0.031344,0,0,0,0,0,0,0.039717,0.223958,0.115867,0.379542,51,51
"ur10","TetraPGA",20,4,3,1.641681,0.370643,1.308887925,0.005514081,0.065744,0.196899,0.262643,0.001759,0.003783,0.005542,0.001392,0.001571,0.002963,0.001974,0.027263,0.029237,0,0,0,0,0,0,0.037742,0.224901,0.108,0.370643,51,51
"ur10","TetraPGA",20,5,4,2.013774,0.372093,1.308887919,0.000000005,0.064514,0.197449,0.261963,0.00174,0.003783,0.005523,0.001413,0.001562,0.002975,0.002023,0.027742,0.029765,0,0,0,0,0,0,0.038263,0.2237,0.11013,0.372093,51,51
"ur10","TetraPGA",21,1,0,0.518748,0.518748,375.290627876,896.858199686,0.198355,0.19729,0.395645,0.004913,0.003684,0.008597,0.005496,0.00171,0.007206,0.005973,0.028455,0.034428,0,0,0,0,0,0,0.050231,0.345414,0.123103,0.518748,153,51
"ur10","TetraPGA",21,2,1,0.890177,0.371429,113.343168565,373.03874321,0.064525,0.194207,0.258732,0.001649,0.003752,0.005401,0.001403,0.001575,0.002978,0.00184,0.027397,0.029237,0,0,0,0,0,0,0.037616,0.221116,0.112697,0.371429,51,51
"ur10","TetraPGA",21,3,2,1.257867,0.36769,2.496838915,111.171352281,0.064533,0.194535,0.259068,0.001663,0.003705,0.005368,0.001434,0.001637,0.003071,0.001852,0.027226,0.029078,0,0,0,0,0,0,0.037517,0.221551,0.108622,0.36769,51,51
"ur10","TetraPGA",21,4,3,1.631868,0.374001,2.171373452,0.325463175,0.06417,0.199382,0.263552,0.001653,0.003727,0.00538,0.001406,0.001602,0.003008,0.001839,0.029709,0.031548,0,0,0,0,0,0,0.039936,0.223616,0.110449,0.374001,51,51
"ur10","TetraPGA",21,5,4,2.000045,0.368177,2.171373106,0.000000331,0.064307,0.195333,0.25964,0.001614,0.003634,0.005248,0.001425,0.001697,0.003122,0.001845,0.027435,0.02928,0,0,0,0,0,0,0.03765,0.22199,0.108537,0.368177,51,51
"ur10","TetraPGA",22,1,0,0.531417,0.531417,578.441646229,1297.102792844,0.198294,0.205356,0.40365,0.007316,0.004048,0.011364,0.004289,0.001626,0.005915,0.005985,0.028462,0.034447,0,0,0,0,0,0,0.051726,0.351924,0.127767,0.531417,153,51
"ur10","TetraPGA",22,2,1,0.903652,0.372235,72.647904932,575.799455036,0.06458,0.195305,0.259885,0.001715,0.003852,0.005567,0.0014,0.001593,0.002993,0.001911,0.027619,0.02953,0,0,0,0,0,0,0.03809,0.221795,0.11235,0.372235,51,51
"ur10","TetraPGA",22,3,2,1.281491,0.377839,2.654931381,70.02504088,0.064882,0.201416,0.266298,0.001715,0.0039,0.005615,0.001434,0.001556,0.00299,0.00204,0.030202,0.032242,0,0,0,0,0,0,0.040847,0.225451,0.111541,0.377839,51,51
"ur10","TetraPGA",22,4,3,1.650081,0.36859,2.622827334,0.032108314,0.064603,0.19635,0.260953,0.001708,0.00386,0.005568,0.001369,0.001579,0.002948,0.001937,0.027337,0.029274,0,0,0,0,0,0,0.03779,0.223163,0.107637,0.36859,51,51
"ur10","TetraPGA",22,5,4,2.023976,0.373895,2.622822935,0.000004397,0.069054,0.196746,0.2658,0.001738,0.003835,0.005573,0.001401,0.001612,0.003013,0.003572,0.027476,0.031048,0,0,0,0,0,0,0.039634,0.226166,0.108095,0.373895,51,51
"ur10","TetraPGA",23,1,0,0.447151,0.447151,837.586576846,1742.284430119,0.131647,0.197967,0.329614,0.003623,0.003845,0.007468,0.002958,0.001719,0.004677,0.004268,0.028237,0.032505,0,0,0,0,0,0,0.04465,0.284964,0.117537,0.447151,102,51
"ur10","TetraPGA",23,2,1,0.822473,0.375322,51.074246673,833.895461952,0.06466,0.201798,0.266458,0.001635,0.003878,0.005513,0.001407,0.001684,0.003091,0.001827,0.027597,0.029424,0,0,0,0,0,0,0.038028,0.22843,0.108864,0.375322,51,51
"ur10","TetraPGA",23,3,2,1.194233,0.37176,3.68755366,47.391157406,0.064659,0.19885,0.263509,0.00172,0.003787,0.005507,0.001408,0.001593,0.003001,0.001781,0.029481,0.031262,0,0,0,0,0,0,0.03977,0.223739,0.108251,0.37176,51,51
"ur10","TetraPGA",23,4,3,1.563242,0.369009,3.683082041,0.004471662,0.064505,0.196461,0.260966,0.001617,0.003723,0.00534,0.001411,0.001613,0.003024,0.001843,0.02744,0.029283,0,0,0,0,0,0,0.037647,0.223319,0.108043,0.369009,51,51
"ur10","TetraPGA",23,5,4,1.933362,0.37012,3.68308196,0.000000081,0.064863,0.19828,0.263143,0.001822,0.003842,0.005664,0.001377,0.001667,0.003044,0.001879,0.02752,0.029399,0,0,0,0,0,0,0.038107,0.225036,0.106977,0.37012,51,51
"ur10","Pinocchio",0,1,0,0.575028,0.575028,618.084218094,746.428769499,0.237699,0.195742,0.433441,0.008798,0.010605,0.019403,0.004525,0.00172,0.006245,0.006707,0.027185,0.033892,0,0,0,0,0,0,0.05954,0.373901,0.141587,0.575028,153,51
"ur10","Pinocchio",0,2,1,0.966928,0.3919,35.538266315,616.08826985,0.078655,0.192756,0.271411,0.002755,0.010707,0.013462,0.001477,0.001849,0.003326,0.002146,0.026267,0.028413,0,0,0,0,0,0,0.045201,0.22621,0.120489,0.3919,51,51
"ur10","Pinocchio",0,3,2,1.353145,0.386217,2.022797073,33.629036542,0.078235,0.192204,0.270439,0.002632,0.01052,0.013152,0.00149,0.001655,0.003145,0.002182,0.026194,0.028376,0,0,0,0,0,0,0.044673,0.225766,0.115778,0.386217,51,51
"ur10","Pinocchio",0,4,3,1.742787,0.389642,1.909058534,0.113741182,0.078445,0.195277,0.273722,0.002768,0.010563,0.013331,0.001549,0.001733,0.003282,0.002147,0.026441,0.028588,0,0,0,0,0,0,0.045201,0.228521,0.11592,0.389642,51,51
"ur10","Pinocchio",0,5,4,2.129121,0.386334,1.909056717,0.000001817,0.077809,0.192137,0.269946,0.002685,0.010264,0.012949,0.001466,0.001688,0.003154,0.002051,0.026324,0.028375,0,0,0,0,0,0,0.044478,0.225468,0.116388,0.386334,51,51
"ur10","Pinocchio",1,1,0,0.566007,0.566007,141.081488472,429.741086049,0.233006,0.193523,0.426529,0.008217,0.010524,0.018741,0.004504,0.001715,0.006219,0.006436,0.026767,0.033203,0,0,0,0,0,0,0.058163,0.368366,0.139478,0.566007,153,51
"ur10","Pinocchio",1,2,1,0.965178,0.399171,6.722025912,140.016705349,0.078833,0.191286,0.270119,0.002782,0.010315,0.013097,0.001576,0.001633,0.003209,0.002351,0.026297,0.028648,0,0,0,0,0,0,0.044954,0.225165,0.129052,0.399171,51,51
"ur10","Pinocchio",1,3,2,1.35315,0.387972,1.059207295,5.668109911,0.078959,0.191504,0.270463,0.00287,0.010156,0.013026,0.001509,0.001687,0.003196,0.002222,0.026204,0.028426,0,0,0,0,0,0,0.044648,0.225815,0.117509,0.387972,51,51
"ur10","Pinocchio",1,4,3,1.740362,0.387212,1.053897007,0.00531028,0.078524,0.191588,0.270112,0.002807,0.010067,0.012874,0.001479,0.001699,0.003178,0.002134,0.026362,0.028496,0,0,0,0,0,0,0.044548,0.225564,0.1171,0.387212,51,51
"ur10","Pinocchio",1,5,4,2.128904,0.388542,1.053897007,0,0.078592,0.19326,0.271852,0.002737,0.010119,0.012856,0.001455,0.00176,0.003215,0.002248,0.026396,0.028644,0,0,0,0,0,0,0.044715,0.227137,0.11669,0.388542,51,51
"ur10","Pinocchio",2,1,0,0.569862,0.569862,252.708380741,460.952259748,0.232716,0.196411,0.429127,0.008166,0.010643,0.018809,0.004476,0.001806,0.006282,0.006424,0.028411,0.034835,0,0,0,0,0,0,0.059926,0.369201,0.140735,0.569862,153,51
"ur10","Pinocchio",2,2,1,0.961329,0.391467,8.178508339,251.410853345,0.078717,0.191906,0.270623,0.002613,0.010253,0.012866,0.001584,0.001688,0.003272,0.00216,0.026168,0.028328,0,0,0,0,0,0,0.044466,0.226157,0.120844,0.391467,51,51
"ur10","Pinocchio",2,3,2,1.351068,0.389739,1.291501409,6.887300725,0.07871,0.192396,0.271106,0.002776,0.010297,0.013073,0.001595,0.001782,0.003377,0.002258,0.02628,0.028538,0,0,0,0,0,0,0.044988,0.226118,0.118633,0.389739,51,51
"ur10","Pinocchio",2,4,3,1.737163,0.386095,1.291195027,0.00030636,0.078233,0.192059,0.270292,0.002753,0.0104,0.013153,0.00158,0.001738,0.003318,0.002116,0.026077,0.028193,0,0,0,0,0,0,0.044664,0.225628,0.115803,0.386095,51,51
"ur10","Pinocchio",2,5,4,2.124228,0.387065,1.291195025,0.000000002,0.078486,0.19189,0.270376,0.002767,0.010356,0.013123,0.001561,0.001715,0.003276,0.002185,0.026093,0.028278,0,0,0,0,0,0,0.044677,0.225699,0.116689,0.387065,51,51
"ur10","Pinocchio",3,1,0,0.482987,0.482987,354.603473212,1321.393931494,0.159715,0.194336,0.354051,0.005661,0.01063,0.016291,0.003248,0.001817,0.005065,0.004993,0.026687,0.03168,0,0,0,0,0,0,0.053036,0.301015,0.128936,0.482987,102,51
"ur10","Pinocchio",3,2,1,0.872513,0.389526,29.984062473,351.715140841,0.078336,0.194271,0.272607,0.002717,0.010218,0.012935,0.001537,0.00168,0.003217,0.00219,0.028045,0.030235,0,0,0,0,0,0,0.046387,0.22622,0.116919,0.389526,51,51
"ur10","Pinocchio",3,3,2,1.257453,0.38494,2.887427214,27.099165295,0.078292,0.191629,0.269921,0.002641,0.010074,0.012715,0.001518,0.001623,0.003141,0.002168,0.02634,0.028508,0,0,0,0,0,0,0.044364,0.225557,0.115019,0.38494,51,51
"ur10","Pinocchio",3,4,3,1.645725,0.388272,2.884888167,0.002539042,0.08047,0.191442,0.271912,0.002757,0.010132,0.012889,0.001453,0.001657,0.00311,0.002157,0.026225,0.028382,0,0,0,0,0,0,0.044381,0.227531,0.11636,0.388272,51,51
"ur10","Pinocchio",3,5,4,2.032364,0.386639,2.884888165,0.000000002,0.078213,0.191976,0.270189,0.002697,0.010111,0.012808,0.001462,0.001623,0.003085,0.002236,0.026354,0.02859,0,0,0,0,0,0,0.044483,0.225706,0.11645,0.386639,51,51
"ur10","Pinocchio",4,1,0,0.482263,0.482263,411.033029806,1016.476204228,0.161454,0.19353,0.354984,0.005517,0.010383,0.0159,0.003384,0.001886,0.00527,0.005024,0.026799,0.031823,0,0,0,0,0,0,0.052993,0.301991,0.127279,0.482263,102,51
"ur10","Pinocchio",4,2,1,0.869291,0.387028,15.028542571,408.466040624,0.07849,0.192025,0.270515,0.002705,0.010267,0.012972,0.001601,0.001737,0.003338,0.002338,0.026405,0.028743,0,0,0,0,0,0,0.045053,0.225462,0.116513,0.387028,51,51
"ur10","Pinocchio",4,3,2,1.257717,0.388426,2.565952539,12.462586313,0.078999,0.193044,0.272043,0.002806,0.010092,0.012898,0.001613,0.001821,0.003434,0.00224,0.026305,0.028545,0,0,0,0,0,0,0.044877,0.227166,0.116383,0.388426,51,51
"ur10","Pinocchio",4,4,3,1.644367,0.38665,2.565951521,0.000000991,0.078446,0.191909,0.270355,0.002713,0.010112,0.012825,0.001552,0.001886,0.003438,0.002218,0.026134,0.028352,0,0,0,0,0,0,0.044615,0.22574,0.116295,0.38665,51,51
"ur10","Pinocchio",5,1,0,0.568237,0.568237,119.381994342,393.320407649,0.232464,0.195372,0.427836,0.00818,0.010788,0.018968,0.004529,0.001846,0.006375,0.006382,0.027315,0.033697,0,0,0,0,0,0,0.05904,0.368796,0.140401,0.568237,153,51
"ur10","Pinocchio",5,2,1,0.962569,0.394332,3.045509149,118.068785448,0.080057,0.192055,0.272112,0.00273,0.010409,0.013139,0.001557,0.001728,0.003285,0.002274,0.02614,0.028414,0,0,0,0,0,0,0.044838,0.227274,0.12222,0.394332,51,51
"ur10","Pinocchio",5,3,2,1.349282,0.386713,1.307402119,1.738962552,0.078224,0.192257,0.270481,0.002646,0.01017,0.012816,0.001591,0.001844,0.003435,0.002214,0.026083,0.028297,0,0,0,0,0,0,0.044548,0.225933,0.116232,0.386713,51,51
"ur10","Pinocchio",5,4,3,1.736406,0.387124,1.306516045,0.000885981,0.078223,0.192143,0.270366,0.002744,0.01027,0.013014,0.001561,0.001853,0.003414,0.002216,0.026111,0.028327,0,0,0,0,0,0,0.044755,0.225611,0.116758,0.387124,51,51
"ur10","Pinocchio",5,5,4,2.12392,0.387514,1.306516038,0.000000007,0.078346,0.193382,0.271728,0.002772,0.010385,0.013157,0.001519,0.001768,0.003287,0.002173,0.026195,0.028368,0,0,0,0,0,0,0.044812,0.226916,0.115786,0.387514,51,51
"ur10","Pinocchio",6,1,0,0.569557,0.569557,192.866734366,609.27579507,0.232919,0.193907,0.426826,0.008188,0.010554,0.018742,0.004561,0.00189,0.006451,0.006463,0.026728,0.033191,0,0,0,0,0,0,0.058384,0.368442,0.142731,0.569557,153,51
"ur10","Pinocchio",6,2,1,0.96115,0.391593,36.486282083,191.364405696,0.078322,0.191324,0.269646,0.002721,0.010212,0.012933,0.00162,0.001866,0.003486,0.002165,0.026056,0.028221,0,0,0,0,0,0,0.04464,0.225006,0.121947,0.391593,51,51
"ur10","Pinocchio",6,3,2,1.350849,0.389699,1.502783357,34.98575497,0.080336,0.192026,0.272362,0.002762,0.010141,0.012903,0.00154,0.001814,0.003354,0.002121,0.02626,0.028381,0,0,0,0,0,0,0.044638,0.227724,0.117337,0.389699,51,51
"ur10","Pinocchio",6,4,3,1.739762,0.388913,1.500469909,0.002313314,0.078082,0.192095,0.270177,0.002718,0.010363,0.013081,0.001574,0.001814,0.003388,0.002077,0.026235,0.028312,0,0,0,0,0,0,0.044781,0.225396,0.118736,0.388913,51,51
"ur10","Pinocchio",6,5,4,2.125322,0.38556,1.500469899,0.000000009,0.07825,0.191868,0.270118,0.00266,0.010342,0.013002,0.001536,0.001894,0.00343,0.002135,0.026169,0.028304,0,0,0,0,0,0,0.044736,0.225382,0.115442,0.38556,51,51
"ur10","Pinocchio",7,1,0,0.475734,0.475734,238.248768995,1476.587253873,0.155048,0.191466,0.346514,0.005633,0.010558,0.016191,0.003236,0.001734,0.00497,0.0052,0.026801,0.032001,0,0,0,0,0,0,0.053162,0.293352,0.12922,0.475734,102,51
"ur10","Pinocchio",7,2,1,0.859494,0.38376,4.925505965,235.338068671,0.076269,0.188875,0.265144,0.002765,0.010165,0.01293,0.001566,0.001616,0.003182,0.002404,0.026181,0.028585,0,0,0,0,0,0,0.044697,0.220447,0.118616,0.38376,51,51
"ur10","Pinocchio",7,3,2,1.240202,0.380708,2.961347178,2.016205615,0.076521,0.18936,0.265881,0.002757,0.010376,0.013133,0.001589,0.001743,0.003332,0.002303,0.025796,0.028099,0,0,0,0,0,0,0.044564,0.221317,0.114827,0.380708,51,51
"ur10","Pinocchio",7,4,3,1.620929,0.380727,2.909422927,0.052055555,0.076174,0.189236,0.26541,0.002668,0.010288,0.012956,0.001591,0.001699,0.00329,0.002309,0.0261,0.028409,0,0,0,0,0,0,0.044655,0.220755,0.115317,0.380727,51,51
"ur10","Pinocchio",7,5,4,2.003746,0.382817,2.909291954,0.000130974,0.076043,0.189569,0.265612,0.002696,0.010368,0.013064,0.001525,0.001715,0.00324,0.002345,0.026278,0.028623,0,0,0,0,0,0,0.044927,0.220685,0.117205,0.382817,51,51
"ur10","Pinocchio",7,6,5,2.384185,0.380439,2.909291954,0,0.075954,0.189102,0.265056,0.002819,0.010448,0.013267,0.00151,0.001712,0.003222,0.00223,0.026098,0.028328,0,0,0,0,0,0,0.044817,0.220239,0.115383,0.380439,51,51
"ur10","Pinocchio",8,1,0,0.561464,0.561464,355.738505199,1140.073478137,0.228941,0.191117,0.420058,0.008524,0.010515,0.019039,0.004728,0.001637,0.006365,0.006784,0.02667,0.033454,0,0,0,0,0,0,0.058858,0.3612,0.141406,0.561464,153,51
"ur10","Pinocchio",8,2,1,0.950477,0.389013,43.873223788,353.092928223,0.0767,0.1883,0.265,0.002725,0.010323,0.013048,0.001692,0.00156,0.003252,0.002346,0.02575,0.028096,0,0,0,0,0,0,0.044396,0.220604,0.124013,0.389013,51,51
"ur10","Pinocchio",8,3,2,1.335683,0.385206,2.689019334,41.218359738,0.077213,0.19199,0.269203,0.002684,0.010514,0.013198,0.001627,0.001773,0.0034,0.002403,0.026341,0.028744,0,0,0,0,0,0,0.045342,0.223861,0.116003,0.385206,51,51
"ur10","Pinocchio",8,4,3,1.719462,0.383779,2.654816104,0.034203052,0.077118,0.190794,0.267912,0.002781,0.010416,0.013197,0.001653,0.001729,0.003382,0.002328,0.026252,0.02858,0,0,0,0,0,0,0.045159,0.222753,0.115867,0.383779,51,51
"ur10","Pinocchio",8,5,4,2.107369,0.387907,2.654816083,0.00000002,0.077007,0.193232,0.270239,0.002846,0.010553,0.013399,0.001614,0.001686,0.0033,0.002293,0.026493,0.028786,0,0,0,0,0,0,0.045485,0.224754,0.117668,0.387907,51,51
"ur10","Pinocchio",9,1,0,0.562757,0.562757,1351.50899459,2110.309863151,0.228466,0.194971,0.423437,0.008087,0.010963,0.01905,0.004661,0.001773,0.006434,0.006589,0.026575,0.033164,0,0,0,0,0,0,0.058648,0.364789,0.13932,0.562757,153,51
"ur10","Pinocchio",9,2,1,0.951467,0.38871,129.403008095,1347.295444936,0.076818,0.190007,0.266825,0.002723,0.010379,0.013102,0.001596,0.001798,0.003394,0.00228,0.025896,0.028176,0,0,0,0,0,0,0.044672,0.222153,0.121885,0.38871,51,51
"ur10","Pinocchio",9,3,2,1.33818,0.386713,4.609024099,125.258605659,0.077007,0.190794,0.267801,0.002831,0.010381,0.013212,0.001626,0.001625,0.003251,0.002375,0.02618,0.028555,0,0,0,0,0,0,0.045018,0.222783,0.118912,0.386713,51,51
"ur10","Pinocchio",9,4,3,1.725848,0.387668,4.143496146,0.465546693,0.076707,0.191663,0.26837,0.002751,0.010251,0.013002,0.001611,0.00167,0.003281,0.002304,0.02633,0.028634,0,0,0,0,0,0,0.044917,0.223453,0.119298,0.387668,51,51
"ur10","Pinocchio",9,5,4,2.111645,0.385797,4.143455842,0.000040292,0.076281,0.192008,0.268289,0.002662,0.010261,0.012923,0.001599,0.001899,0.003498,0.002289,0.02704,0.029329,0,0,0,0,0,0,0.04575,0.222539,0.117508,0.385797,51,51
"ur10","Pinocchio",10,1,0,0.565039,0.565039,574.355420247,1431.948136399,0.22845,0.19564,0.42409,0.008305,0.011227,0.019532,0.004531,0.001764,0.006295,0.00652,0.027473,0.033993,0,0,0,0,0,0,0.05982,0.36427,0.140949,0.565039,153,51
"ur10","Pinocchio",10,2,1,0.952805,0.387766,56.907420552,571.358524219,0.075944,0.191469,0.267413,0.002687,0.010276,0.012963,0.001561,0.001711,0.003272,0.002317,0.026171,0.028488,0,0,0,0,0,0,0.044723,0.22269,0.120353,0.387766,51,51
"ur10","Pinocchio",10,3,2,1.334402,0.381597,3.057935101,53.930523225,0.076326,0.189028,0.265354,0.002797,0.010074,0.012871,0.001592,0.001734,0.003326,0.002336,0.026149,0.028485,0,0,0,0,0,0,0.044682,0.220672,0.116243,0.381597,51,51
"ur10","Pinocchio",10,4,3,1.718559,0.384157,2.976780334,0.081154664,0.07887,0.188811,0.267681,0.002695,0.010021,0.012716,0.001563,0.001766,0.003329,0.002379,0.026315,0.028694,0,0,0,0,0,0,0.044739,0.222942,0.116476,0.384157,51,51
"ur10","Pinocchio",10,5,4,2.099834,0.381275,2.976780296,0.000000038,0.076299,0.189103,0.265402,0.002666,0.010114,0.01278,0.001564,0.001788,0.003352,0.002363,0.026291,0.028654,0,0,0,0,0,0,0.044786,0.220616,0.115873,0.381275,51,51
"ur10","Pinocchio",11,1,0,0.55913,0.55913,351.391695264,918.218534884,0.227435,0.191061,0.418496,0.00809,0.010378,0.018468,0.004627,0.001631,0.006258,0.006191,0.026802,0.032993,0,0,0,0,0,0,0.057719,0.360777,0.140634,0.55913,153,51
"ur10","Pinocchio",11,2,1,0.943743,0.384613,31.827155224,349.345982738,0.075903,0.188608,0.264511,0.002642,0.010073,0.012715,0.001593,0.001649,0.003242,0.002163,0.025885,0.028048,0,0,0,0,0,0,0.044005,0.220506,0.120102,0.384613,51,51
"ur10","Pinocchio",11,3,2,1.327669,0.383926,2.107789299,29.794262316,0.076429,0.190924,0.267353,0.002779,0.010204,0.012983,0.001565,0.001775,0.00334,0.002226,0.026292,0.028518,0,0,0,0,0,0,0.044841,0.222512,0.116573,0.383926,51,51
"ur10","Pinocchio",11,4,3,1.708231,0.380562,2.032833621,0.074955685,0.076009,0.188707,0.264716,0.00275,0.01016,0.01291,0.001588,0.001747,0.003335,0.002188,0.025937,0.028125,0,0,0,0,0,0,0.04437,0.220346,0.115846,0.380562,51,51
"ur10","Pinocchio",11,5,4,2.088107,0.379876,2.032833524,0.000000098,0.076946,0.188229,0.265175,0.00278,0.010136,0.012916,0.001498,0.00174,0.003238,0.00222,0.026005,0.028225,0,0,0,0,0,0,0.044379,0.220796,0.114701,0.379876,51,51
"ur10","Pinocchio",12,1,0,0.643462,0.643462,734.794810975,1143.955245445,0.302515,0.19012,0.492635,0.010686,0.010183,0.020869,0.005888,0.001766,0.007654,0.008112,0.026488,0.0346,0,0,0,0,0,0,0.063123,0.429512,0.150827,0.643462,204,51
"ur10","Pinocchio",12,2,1,1.115107,0.471645,485.483203016,731.973387495,0.1492,0.189175,0.338375,0.005211,0.010373,0.015584,0.002958,0.001651,0.004609,0.003806,0.026046,0.029852,0,0,0,0,0,0,0.050045,0.28833,0.13327,0.471645,102,51
"ur10","Pinocchio",12,3,2,1.500434,0.385327,63.805064304,482.833935589,0.076046,0.189162,0.265208,0.002653,0.010564,0.013217,0.001633,0.001601,0.003234,0.002241,0.026026,0.028267,0,0,0,0,0,0,0.044718,0.22049,0.120119,0.385327,51,51
"ur10","Pinocchio",12,4,3,1.885192,0.384758,3.101711139,61.223060808,0.07601,0.192204,0.268214,0.002595,0.0102,0.012795,0.001604,0.00176,0.003364,0.002197,0.028525,0.030722,0,0,0,0,0,0,0.046881,0.221333,0.116544,0.384758,51,51
"ur10","Pinocchio",12,5,4,2.266493,0.381301,2.582041715,0.519669079,0.07641,0.189479,0.265889,0.002794,0.010253,0.013047,0.001607,0.001693,0.0033,0.002318,0.026071,0.028389,0,0,0,0,0,0,0.044736,0.221153,0.115412,0.381301,51,51
"ur10","Pinocchio",12,6,5,2.649592,0.383099,2.582041512,0.0000002,0.076306,0.189131,0.265437,0.002739,0.010243,0.012982,0.001612,0.001751,0.003363,0.002322,0.025948,0.02827,0,0,0,0,0,0,0.044615,0.220822,0.117662,0.383099,51,51
"ur10","Pinocchio",13,1,0,0.478583,0.478583,324.500961013,668.685637309,0.154831,0.191545,0.346376,0.005654,0.010782,0.016436,0.003261,0.001756,0.005017,0.004945,0.026717,0.031662,0,0,0,0,0,0,0.053115,0.293261,0.132207,0.478583,102,51
"ur10","Pinocchio",13,2,1,0.860155,0.381572,35.509828394,323.066457598,0.076337,0.189209,0.265546,0.002689,0.010222,0.012911,0.001471,0.001784,0.003255,0.002286,0.026175,0.028461,0,0,0,0,0,0,0.044627,0.220919,0.116026,0.381572,51,51
"ur10","Pinocchio",13,3,2,1.243471,0.383316,1.457390592,34.076732019,0.076185,0.189168,0.265353,0.002708,0.010062,0.01277,0.001473,0.00171,0.003183,0.00221,0.026071,0.028281,0,0,0,0,0,0,0.044234,0.221119,0.117963,0.383316,51,51
"ur10","Pinocchio",13,4,3,1.626524,0.383053,1.433100069,0.024291,0.076201,0.191625,0.267826,0.00276,0.012283,0.015043,0.001551,0.001758,0.003309,0.002265,0.026046,0.028311,0,0,0,0,0,0,0.046663,0.221163,0.115227,0.383053,51,51
"ur10","Pinocchio",13,5,4,2.008079,0.381555,1.433099598,0.000000471,0.076175,0.189222,0.265397,0.002668,0.010216,0.012884,0.00159,0.001671,0.003261,0.002331,0.026313,0.028644,0,0,0,0,0,0,0.044789,0.220608,0.116158,0.381555,51,51
"ur10","Pinocchio",14,1,0,0.559416,0.559416,469.411673705,687.359084198,0.229155,0.19124,0.420395,0.008207,0.010756,0.018963,0.004588,0.001675,0.006263,0.006706,0.026865,0.033571,0,0,0,0,0,0,0.058797,0.361598,0.139021,0.559416,153,51
"ur10","Pinocchio",14,2,1,0.951299,0.391883,28.937310625,467.568385755,0.07972,0.190842,0.270562,0.002832,0.010692,0.013524,0.001597,0.00174,0.003337,0.002539,0.026333,0.028872,0,0,0,0,0,0,0.045733,0.224829,0.121321,0.391883,51,51
"ur10","Pinocchio",14,3,2,1.334522,0.383223,2.250283098,27.096953373,0.076863,0.190909,0.267772,0.002643,0.010263,0.012906,0.001575,0.001657,0.003232,0.002432,0.026518,0.02895,0,0,0,0,0,0,0.045088,0.222684,0.115451,0.383223,51,51
"ur10","Pinocchio",14,4,3,1.718677,0.384155,1.840572935,0.409714859,0.07707,0.190629,0.267699,0.002698,0.010271,0.012969,0.001566,0.001681,0.003247,0.002519,0.026517,0.029036,0,0,0,0,0,0,0.045252,0.222447,0.116456,0.384155,51,51
