robot,backend,t,tracking_error,velocity_error,torque_ratio,solve_time_ms,reference_build_ms,problem_build_ms,warm_start_ms,initial_calc_ms,solver_setup_ms,mpc_pipeline_time_ms,publish_command_ms,cycle_time_ms,realtime_ratio,iterations,converged,failed,best_cost,final_stop,plant_mass_scale,plant_payload_mass,controller_payload_mass,model_payload,plant_payload_com,controller_payload_com,payload_com_attachment,external_force_body_name,external_force_start_s,external_force_duration_s,external_force,external_torque,failure_message,q,dq,q_ref,dq_ref,q_cmd,dq_cmd,u_cmd,effort
ur,tetrapga,5.276204821,0.39441014,0.223431503,0.045627019,28.509013,0.070937,1.318825,0.019223,5.468695,0.035038,35.705474,0.032127,35.82811,3.563626625,1,0,0,2.941560559,0.072303385,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.080094964647173889 -1.4687738479262153 0.0017633972006767635 -1.5998862774660492 -0.038428964851257304 -0.043749783802777692,-0.086745282550589289 -0.040632014428929053 -0.050442944596429243 -0.042295807809601141 -0.010138557653508559 -0.018974076573553551,-0.10817546141106103 -1.7302875177196713 -0.18990668227252114 -1.7095559771666606 -0.064599226329828618 -0.091441089906791645,-0.15708291182511194 -0.069125139887149412 0.012316028302067818 0.082982697435597066 0.11390977748294255 0.076634575206887601,0.062685893484138569 -1.4798180109417729 -0.0086896611966372234 -1.6071889668248083 -0.039344982762991546 -0.046672636187996989,-0.69491438260969329 -0.41452936114801447 -0.4068096635134768 -0.282430800681651 -0.032718507157891263 -0.11157487521935065,15.75320647034453 -122.35462798153435 -51.363652882403258 -3.7888677041092929 0.76349864762496678 -0.0037474039022653604,0.82630330782814099 -15.056916351071777 -4.9585083633043929 -0.046266124248177221 0.093726186672924428 0.058590597647565801
ur,tetrapga,5.312135742,0.39446769,0.219838123,0.014518951,34.110439,0.07202,1.602217,0.01922,5.453176,0.034107,41.544721,0.030102,41.666592,4.263804875,1,0,0,2.817588075,0.024702307,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.078217097144188952 -1.469937655362209 0.00052715105484184863 -1.6007659181818852 -0.038563967006202293 -0.044110953401864661,-0.04241043947094774 -0.026143551035481379 -0.027140838535434399 -0.019547882984667676 -0.0023309937709478337 -0.0077428434734195997,-0.11375834777857617 -1.7326939274572819 -0.18937459502341958 -1.706510660674986 -0.060482115616987721 -0.088656425894680688,-0.1536573424885665 -0.064815527170985085 0.017294986636027875 0.086509623639661221 0.11523559337007942 0.078354575905914187,0.065034030287458841 -1.4773453699058254 -0.0065154048902261955 -1.6058603063026049 -0.038880030741790347 -0.046022456670261412,-0.67718312833811556 -0.30844209422931268 -0.3042687274160637 -0.23535797490728977 0.0093055178508219434 -0.078832734416322853,-0.056976174829255655 -142.97277430763191 -67.547789503669236 -4.9093627681664955 0.84507840951614832 -0.011815119775067573,-0.80658310185236815 -4.7912539110357102 -0.70954209851612671 0.14262687294376519 -0.00034413815505729417 0.024223614631921464
ur,tetrapga,5.353900802,0.394006818,0.218752404,0.036907305,28.59118,0.070292,1.666627,0.018764,5.486562,0.034084,36.125152,0.027784,36.239973,3.5738975,1,0,0,2.846795294,0.166067331,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.075146737418067516 -1.4710506285958616 -0.00091155860817007954 -1.6020492670676527 -0.038733570874533746 -0.044632598292788615,-0.069762923049546122 -0.027966854216585648 -0.03470004658516869 -0.028718442212730566 -0.0037528926722059778 -0.011651103838161422,-0.12009061301161617 -1.7352956295182975 -0.18853225839616713 -1.7028142237793809 -0.055640062896751788 -0.08534373296279972,-0.14955384650707867 -0.059765022626463174 0.023032457231586208 0.090477338557782908 0.11660438293929877 0.080263799719654347,0.059306748328019195 -1.4803013772762557 -0.0093585649627650046 -1.6077430671340573 -0.038822548227844797 -0.046659963841834184,-0.71591024492995547 -0.3695009213037761 -0.35539500906735111 -0.2353451039315512 0.0071853142431934081 -0.079688396446596976,14.463158543978231 -130.99432228764917 -56.609995548197297 -4.1543624890883013 0.81567156285899123 -0.004804311149695626,0.3747915932672754 -12.179410524594459 -3.7849338863495703 -0.03363594840902806 0.053133509481469332 0.036052627767261924
ur,tetrapga,5.390230807,0.392456895,0.224506092,0.043580464,28.597233,0.06996,1.579342,0.02087,5.470907,0.033991,36.018169,0.028386,36.135021,3.574654125,1,0,0,2.88222198,0.077711247,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.07154821702427315 -1.4723779994119706 -0.0025803826017676964 -1.6034991979459132 -0.038921400420373349 -0.045219797636125783,-0.090276648339448332 -0.043536772276854235 -0.048497996926016515 -0.036795448576645601 -0.0045664546529300539 -0.014751750207179361,-0.12545747733159576 -1.737386595621156 -0.18760557040564449 -1.6994663077711512 -0.051384526033429835 -0.082398808432165224,-0.14588122184353033 -0.055339990308881676 0.027974608584163872 0.093809762668258023 0.11764317140113566 0.081844458109872245,0.053581799256375774 -1.483721553601971 -0.012430032930304695 -1.6096388088122222 -0.038742999047223545 -0.047284505344057398,-0.71561863395542735 -0.42752204071441041 -0.38393349594246134 -0.23696770977060735 0.0099436475776565857 -0.078067687777901434,15.507355569908823 -119.75610586307317 -50.181343743624801 -3.6942533056778517 0.74457344588718166 -0.0036850382526813505,0.81975147736380904 -14.381553120437275 -4.6163101805772655 -0.047573130760611093 0.069837400327429577 0.045564554130649526
ur,tetrapga,5.426459444,0.391917953,0.22000752,0.011643908,33.930148,0.070786,1.33491,0.018849,5.473379,0.033484,41.12117,0.027665,41.235152,4.2412685,1,0,0,2.752496338,0.02863983,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.069478644451091004 -1.4736964312713434 -0.0038541346536861412 -1.6043022065025183 -0.038936456095889631 -0.045504045367527605,-0.04259849488528681 -0.027505814165318127 -0.025646406150617061 -0.016021697606058302 0.00064852101515574937 -0.0052653905873256352,-0.13067481351661614 -1.7393111643226224 -0.18650355875040014 -1.6960092207306929 -0.047105848081079052 -0.079406279958006351,-0.1421264160651223 -0.050901788477598749 0.032853247828432665 0.09701940524858263 0.11853736802877643 0.083345271257104059,0.055971059474131488 -1.4812723817287297 -0.01038296660043345 -1.6084749255825024 -0.038426553842867348 -0.046751254831365982,-0.69489529745023848 -0.32042366150906459 -0.28011035105475413 -0.18805224064149278 0.051646716086154836 -0.044622434446684289,-0.15273751124662027 -139.56354873620691 -65.393898932479914 -4.6686561052128805 0.80402626089963847 -0.0098578297677537636,-0.85573100837444827 -3.8424895569669388 -0.24817558004846418 0.16289597696322744 -0.018219916107540257 0.016587762858790711
ur,tetrapga,5.467790748,0.39104947,0.2188989,0.03419997,28.711639,0.070118,1.345223,0.020699,5.464802,0.036477,35.944351,0.03715,36.06953,3.588954875,1,0,0,2.768405327,0.170138242,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.066409325687766099 -1.4748544836589241 -0.0051603341904350964 -1.6053404760892447 -0.038907440205852031 -0.04585783987698698,-0.07169061733920376 -0.029890001488886351 -0.03266664223809667 -0.023970251709662674 0.0006997014810747851 -0.0081449761571232779,-0.13645870235413987 -1.741309908786316 -0.18503178541282944 -1.6919260205671816 -0.042188413956983271 -0.075927712098760786,-0.13773393246755714 -0.045812149872747628 0.038352843480103163 0.10053890615866817 0.11938373051415821 0.08496408600301962,0.050115909955806656 -1.4843146511378464 -0.013017562141897782 -1.6099796049394117 -0.038030229705066414 -0.047115569644815135,-0.73189368979060387 -0.38028367613960545 -0.3293244426830414 -0.18808491961367516 0.049540517225116654 -0.045539351681144154,14.241501891172692 -127.61347317134013 -55.019374276166118 -4.0291820318032805 0.79137694123416158 -0.0046780823870666462,0.33617666487708675 -11.285990219220366 -3.3540718342095204 -0.023979184386007546 0.031391586734216048 0.025241937968587536
ur,tetrapga,5.50396023,0.389181616,0.225919542,0.042518776,33.966462,0.074999,1.326609,0.018395,5.48885,0.033436,41.176542,0.02843,41.296099,4.24580775,1,0,0,2.699592777,0.088422646,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.062792430912554015 -1.476222647727218 -0.0066775715459816481 -1.6065232638377129 -0.038871797412251018 -0.04625941654263694,-0.093842488517612066 -0.044932095219025615 -0.04548525888941183 -0.031011487255115679 0.0010631591690692592 -0.010408530086133003,-0.1413695457179851 -1.7428860672997213 -0.18355849530002966 -1.6882358235566621 -0.037859301893340892 -0.07283024839885939,-0.13379832510203715 -0.04133931666051021 0.043102947336090269 0.10349130832771451 0.11997174381063438 0.086297925834016742,0.050759253790212441 -1.4827404447840835 -0.011861962555971745 -1.609431559249761 -0.037765550992287109 -0.046818045196468705,-0.71186458049598667 -0.30897441894391486 -0.25179946400400377 -0.1475156076498241 0.085682820796450676 -0.016319012842833505,1.3368957903268992 -140.21820078183032 -64.705124097340814 -4.5673920130559011 0.7999758397014769 -0.0079232666289345312,0.85862496946649003 -14.031196130991702 -4.4275798877192756 -0.063309887278592214 0.048414773574577907 0.032152847951451236
ur,tetrapga,5.545350847,0.388133448,0.221051221,0.012105648,28.481821,0.070348,1.379385,0.018256,5.494569,0.033502,35.71095,0.025333,35.822629,3.560227625,1,0,0,2.695428799,0.180543766,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.060366853189992541 -1.4777463572926957 -0.0080284603881077624 -1.6072695557065433 -0.038734748608030709 -0.046460118664276157,-0.042331509843427761 -0.025994519890321508 -0.022531216769059611 -0.012446978415889036 0.0032101840883522297 -0.0029575860805742754,-0.14681261293255796 -1.7444909080652657 -0.18166324929716582 -1.683884874911868 -0.032882655503908953 -0.069228368141464477,-0.1291938296184269 -0.036204285292292485 0.04846134338129432 0.10672015810497738 0.1204692112056568 0.087728195310938117,0.044799960918367188 -1.4856990146005646 -0.014249950982486935 -1.6106168291587859 -0.037089594646501814 -0.046951860002881457,-0.74491790493602272 -0.36982625068143093 -0.29850221136267113 -0.14815977654844176 0.084495861246975446 -0.016726502329601975,14.57311053816464 -128.18723587029544 -55.049632997233147 -4.0317433459760386 0.79420304368970474 -0.0046183693914660061,-0.75291256593669686 -3.9948639545464175 -0.27621860384740415 0.14500254819995462 -0.026998913814367143 0.0094343495931781263
ur,tetrapga,5.58126139,0.386837383,0.219931603,0.032181446,28.455753,0.070145,1.360427,0.019267,5.483668,0.035772,35.683512,0.030664,35.802584,3.556969125,1,0,0,2.700937119,0.137504712,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.057450146391038862 -1.4788236408298909 -0.009110965813919205 -1.6080339426666566 -0.03853769848384745 -0.04664848660976844,-0.073996231851121114 -0.031819690000156581 -0.03068168338410256 -0.019407011657296264 0.0050209269803743435 -0.0047431280938197195,-0.15137903112456644 -1.7457108701413913 -0.17984058150725823 -1.6800042014782439 -0.028551097716500638 -0.066056995046381739,-0.12511538891002055 -0.031738989611009419 0.053038785478271365 0.10938915395494715 0.12074879544227969 0.088885001641114333,0.038858709826096446 -1.4891136683115174 -0.016859287411482987 -1.611814350814142 -0.036399682234444092 -0.047076536664265894,-0.74266268248920897 -0.42683673749037193 -0.32617071167277895 -0.14969124483980334 0.086240369531030009 -0.015584234201062971,15.302306380529267 -117.15488702108527 -48.954915887514758 -3.5958705320396107 0.72517880456028405 -0.0036220390386649494,0.33164689720783258 -10.619877093415198 -3.0298649288084079 -0.0225520509902708 0.012059338660009189 0.014745136400918568
ur,tetrapga,5.617156406,0.386274118,0.218191818,0.014730618,34.147106,0.069509,1.39102,0.018249,5.533637,0.035494,41.490079,0.032178,41.610186,4.26838825,1,0,0,2.614706208,0.108226628,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.055523219508757791 -1.4797062548938011 -0.0099099019513573684 -1.6084762645620985 -0.038329723355249694 -0.046716512617348757,-0.046396182518726001 -0.019150673796887299 -0.0174651487343833 -0.0098309181824102441 0.0057832312187429923 -0.0010322419089503032,-0.15579576858728156 -1.7467699468419993 -0.17785568498086793 -1.6760316675112057 -0.024213915371877261 -0.062846893138686119,-0.12096447220457783 -0.027270070712902349 0.057543674689065662 0.11193156438714985 0.12088696416606186 0.089962373613746732,0.041459447796080719 -1.4869997278786247 -0.015200799664137669 -1.6109746803971863 -0.036386661467660716 -0.046777653625807832,-0.71644588029905587 -0.32372574474111226 -0.22702913639955058 -0.10367248050297451 0.12225655415077233 0.014859320219151307,0.013086520370704235 -134.92840901550096 -62.187093204381682 -4.3068547009652285 0.74562285625381619 -0.0066356096961539173,-0.5801410873630175 -4.8611037761793341 -0.64083823396014594 0.10433489664774243 -0.029813913892610344 0.0034544812859991225
ur,tetrapga,5.658857771,0.384879562,0.21728903,0.035005085,28.523377,0.074655,1.461918,0.018053,5.496092,0.03322,35.879122,0.032523,36.002907,3.565422125,1,0,0,2.602329572,0.189294409,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.052208185371850152 -1.4806604946510351 -0.010868106319239311 -1.6091270849896295 -0.03794819431362869 -0.046789698323541247,-0.075095647892163012 -0.025229633547978487 -0.024270259973243065 -0.014686960727714434 0.0085574152589620311 -0.0016468685508583725,-0.16073807288626724 -1.7477988480121578 -0.17534850648390132 -1.6713051239670902 -0.019172452974750138 -0.059070952880428698,-0.11605320614996213 -0.022076147891143882 0.062683503857985837 0.11472473991815445 0.12087011990473018 0.091113938921984605,0.035458022159681551 -1.4900571149521196 -0.017384109098737725 -1.6118062028211246 -0.035423948017929072 -0.04666605556485591,-0.75018447593065174 -0.38217834443231757 -0.27291719288487071 -0.10394119486202444 0.12034056946895477 0.013950200963205376,13.95446823979009 -123.06659748003668 -52.84161618275504 -3.8602425597859509 0.75916749446232124 -0.0044876464551084766,0.49383735656635963 -11.551678009635907 -3.4387419123346845 -0.079523424649778462 0.0068199571425537897 0.005145578538744644
ur,tetrapga,5.694959406,0.382452693,0.22585047,0.040498921,33.933732,0.07307,1.405566,0.018992,5.476308,0.034677,41.193396,0.029131,41.313883,4.2417165,1,0,0,2.551599988,0.121623213,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.048352221050519201 -1.4819721270412678 -0.012077405463439718 -1.609873479918142 -0.037512412803427007 -0.046872227245306521,-0.096722455907319191 -0.042772892255608486 -0.036602340967471177 -0.019141685222417677 0.011083447242397725 -0.002074642970737243,-0.16484991025735751 -1.7485146982025457 -0.17300651261916666 -1.6671218846024303 -0.014811453897879129 -0.055764931734107487,-0.11172806524559606 -0.017582057722204024 0.067047347977608876 0.11700105321994959 0.12070177793659735 0.092023214849943705,0.036108874148374409 -1.4885325599422723 -0.01632539038763299 -1.6113600958986392 -0.03525381660969882 -0.046440775119212699,-0.72453406778112406 -0.31474484832005112 -0.19933089509796564 -0.06503226206059444 0.15179616924865239 0.041046007405672026,1.343131557787375 -133.77685680822907 -60.736224485833588 -4.1615685889479206 0.73265378469696563 -0.004878862145326044,0.87724572065289408 -13.364643883017379 -4.1271966460324734 -0.10685258585999691 0.011396317657741406 0.0064233229440446848
ur,tetrapga,5.736362748,0.380926984,0.22297379,0.012611036,28.663732,0.069385,1.319014,0.019405,5.508544,0.035408,35.889614,0.028775,36.004508,3.5829665,1,0,0,2.522661152,0.17645352,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.045962614706853075 -1.4833811632561817 -0.013151974114300804 -1.6102929736589189 -0.03713868124445123 -0.046858847379672407,-0.043706607130567024 -0.026664543208520748 -0.019449765334408304 -0.0071341721449562348 0.0077212668514259203 0.00082307057475510404,-0.16937178303300329 -1.749136079635828 -0.17012866969038268 -1.6622264051369786 -0.0098209760280442999 -0.051934992207528445,-0.10668855459727802 -0.01243575683699771 0.071948850409525325 0.11944688378621034 0.12033349938059132 0.092965034340390593,0.030074456329405079 -1.4915187327445463 -0.018264070966994422 -1.6118862488423971 -0.034049727155735773 -0.046116451011991272,-0.75430536306154439 -0.37327408040695881 -0.24233682920011104 -0.065769563904613901 0.1505118758716304 0.040540735074786116,14.04881687157828 -121.97097935858352 -52.166666376582157 -3.8106021103032424 0.7513883467784418 -0.0043711805066233879,-0.61024468401649301 -4.1616417361774438 -0.3076296002019987 0.11595985767326056 -0.041491406219421378 -0.0022712144449599236
ur,tetrapga,5.772463106,0.378939763,0.222015223,0.030157116,34.068179,0.070191,1.570985,0.017971,5.466352,0.033379,41.494578,0.031144,41.612489,4.258522375,1,0,0,2.488741312,0.14300282,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.042909104399248693 -1.4845642637708329 -0.014072071870438328 -1.6107243881454005 -0.036639622055926559 -0.046802283805837196,-0.075205629220226805 -0.033336941387152486 -0.025622229047083819 -0.010700228026727401 0.0122409986653672 0.0013826787077555278,-0.17314296539669075 -1.7495041818377148 -0.16745557906136849 -1.6578780570351024 -0.0054850116387314607 -0.0485654498373084,-0.10222934547983241 -0.0079595546331849027 0.076128385926659825 0.12143363229140962 0.11986017223566517 0.093697546728985559,0.030691261474551423 -1.4905131114622763 -0.017541016378338267 -1.6115429400539028 -0.033919005904287952 -0.045938454647978369,-0.72506800656868275 -0.30895404526910308 -0.17161968762129268 -0.029702966091143222 0.17820948172507967 0.065114446874880633,0.96906786661719124 -131.76725836444854 -59.566651647663669 -4.027162971979787 0.7075876508783413 -0.0038353471013037655,0.35064559005468254 -9.951848364495163 -2.7229853833460567 -0.047754543921655568 -0.01594739217475194 -0.0041702061905226628
